CustomerKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,Education,Occupation,AddressLine1,AddressLine2,Phone,DateFirstPurchase
26493,AW00025858,NULL,Mariah,V,Gonzales,1951-05-05,S,F,mariah22@adventure-works.com,Partial High School,Clerical,6998 Courthouse Drive,NULL,787-555-0196,2014-01-27
26492,AW00025857,NULL,Abigail,M,Perry,1950-03-05,S,F,abigail75@adventure-works.com,Partial High School,Clerical,4442 G Street,NULL,487-555-0186,2011-01-19
26491,AW00025856,NULL,Benjamin,H,Sharma,1949-11-14,S,M,benjamin32@adventure-works.com,High School,Professional,7939 O St.,NULL,548-555-0132,2013-12-16
26490,AW00025855,NULL,Dylan,NULL,Diaz,1948-10-02,S,M,dylan21@adventure-works.com,Bachelors,Management,4045 Hillview Dr,NULL,551-555-0183,2013-02-25
26489,AW00025854,NULL,Jordan,NULL,Chen,1949-02-06,M,M,jordan21@adventure-works.com,Bachelors,Management,6336 La Orinda Pl,NULL,149-555-0174,2013-06-02
26488,AW00025853,NULL,Chloe,L,Collins,1949-01-30,M,F,chloe1@adventure-works.com,Bachelors,Management,345 Branding Court,NULL,615-555-0185,2013-12-25
26487,AW00025852,NULL,Amanda,M,Bennett,1953-06-23,S,F,amanda22@adventure-works.com,Bachelors,Management,9828 Hook Court,NULL,419-555-0113,2013-05-25
26486,AW00025851,NULL,Seth,J,Washington,1946-09-11,S,M,seth61@adventure-works.com,Bachelors,Management,9488 St. Francis Dr.,NULL,599-555-0191,2013-12-04
26485,AW00025850,NULL,Jared,J,Sanchez,1946-09-21,M,M,jared19@adventure-works.com,Bachelors,Management,2153 Hooftrail Way,NULL,164-555-0112,2013-05-25
26484,AW00025849,NULL,Danielle,J,Cooper,1947-01-23,M,F,danielle20@adventure-works.com,Bachelors,Management,1161 Daffodil Dr.,NULL,657-555-0165,2013-02-06
26483,AW00025848,NULL,Samuel,L,Robinson,1946-12-09,S,M,samuel58@adventure-works.com,High School,Professional,1883 Cowell Rd.,NULL,755-555-0139,2013-04-08
26482,AW00025847,NULL,Destiny,NULL,Brown,1946-06-11,M,F,destiny4@adventure-works.com,Graduate Degree,Management,9043 Monterey Ave.,NULL,175-555-0123,2013-09-22
26481,AW00025846,NULL,Faith,D,Bailey,1946-02-23,M,F,faith33@adventure-works.com,Bachelors,Management,9574 Silverado Drive,NULL,391-555-0110,2013-09-16
26480,AW00025845,NULL,Timothy,NULL,Campbell,1946-01-10,S,M,timothy32@adventure-works.com,Bachelors,Management,9255 Katharyn Drive,NULL,679-555-0161,2013-12-24
26479,AW00025844,NULL,Riley,M,Butler,1951-10-16,S,F,riley12@adventure-works.com,High School,Professional,3271 Norse Ct,NULL,293-555-0134,2013-02-08
26478,AW00025843,NULL,Hunter,E,Perez,1944-08-16,S,M,hunter32@adventure-works.com,Graduate Degree,Management,7463 Hackney Lane,NULL,217-555-0168,2013-06-23
26477,AW00025842,NULL,Cole,NULL,Brooks,1944-10-07,M,M,cole2@adventure-works.com,Graduate Degree,Management,4186 Silver Oaks Pl.,NULL,502-555-0162,2013-05-01
26476,AW00025841,NULL,Lindsey,J,Becker,1943-09-24,S,F,lindsey20@adventure-works.com,Graduate Degree,Management,4535 Sun Hill Lane,NULL,869-555-0154,2013-08-27
26475,AW00025840,NULL,Karla,A,Pal,1943-07-17,M,F,karla13@adventure-works.com,Graduate Degree,Management,5296 Covington Court,NULL,735-555-0180,2013-07-14
26474,AW00025839,NULL,Connor,M,Powell,1944-03-05,M,M,connor5@adventure-works.com,Graduate Degree,Management,6733 North Star Dr,NULL,323-555-0159,2013-02-05
26473,AW00025838,NULL,Makayla,NULL,Reed,1949-02-23,S,F,makayla16@adventure-works.com,Graduate Degree,Management,2798 Rankin Way,NULL,833-555-0142,2013-12-30
26472,AW00025837,NULL,Timothy,H,Cook,1943-04-25,M,M,timothy23@adventure-works.com,Graduate Degree,Management,792 Greendell Rd.,NULL,246-555-0148,2013-06-07
26471,AW00025836,NULL,Jaime,E,Luo,1943-06-18,M,M,jaime29@adventure-works.com,Graduate Degree,Management,6492 Candy Rd,NULL,699-555-0112,2013-10-09
26470,AW00025835,NULL,Destiny,L,Flores,1953-06-08,M,F,destiny60@adventure-works.com,High School,Professional,5255 Corte Valencia,NULL,919-555-0142,2013-02-16
26469,AW00025834,NULL,Jeremy,NULL,Davis,1954-05-18,S,M,jeremy20@adventure-works.com,High School,Professional,5056 Anchor Ave,#511,913-555-0119,2013-09-22
26468,AW00025833,NULL,Sabrina,P,Hernandez,1960-02-05,M,F,sabrina1@adventure-works.com,High School,Professional,1156 Corte Poquito,NULL,132-555-0142,2013-09-26
26467,AW00025832,NULL,Shawn,NULL,Tang,1976-09-30,S,M,shawn6@adventure-works.com,Partial High School,Professional,5748 Hacienda Dr.,NULL,1 (11) 500 555-0128,2011-09-29
26466,AW00025831,NULL,Sebastian,V,Torres,1976-12-22,M,M,sebastian5@adventure-works.com,High School,Management,8548 Dewing Ave.,NULL,1 (11) 500 555-0145,2011-08-30
26465,AW00025830,NULL,Louis,C,Nath,1975-08-29,M,M,louis34@adventure-works.com,Partial High School,Professional,6697 Roslyn Drive,NULL,1 (11) 500 555-0189,2011-09-01
26464,AW00025829,NULL,Toni,E,Patel,1981-03-12,M,F,toni2@adventure-works.com,High School,Management,6488 Dublin Blvd.,NULL,1 (11) 500 555-0170,2011-09-12
26463,AW00025828,NULL,Ronald,NULL,Madan,1981-08-30,M,M,ronald9@adventure-works.com,Partial High School,Professional,9677 Elkwood Dr,NULL,1 (11) 500 555-0180,2011-08-29
26462,AW00025827,NULL,Karla,C,Nara,1976-08-29,S,F,karla18@adventure-works.com,High School,Management,9061 Isabel,NULL,1 (11) 500 555-0144,2011-09-10
26461,AW00025826,NULL,Nathaniel,H,Watson,1977-10-08,M,M,nathaniel1@adventure-works.com,Partial College,Management,8037 Hillridge Way,NULL,1 (11) 500 555-0168,2011-09-09
26460,AW00025825,NULL,Tammy,A,Fernandez,1977-12-05,M,F,tammy16@adventure-works.com,Bachelors,Professional,1899 Rosey View Drive,NULL,1 (11) 500 555-0135,2013-07-27
26459,AW00025824,NULL,Terry,H,Pal,1983-06-22,M,M,terry15@adventure-works.com,Bachelors,Professional,6034 Sunset Circle,NULL,1 (11) 500 555-0112,2013-10-02
26458,AW00025823,NULL,Jaime,NULL,Xie,1979-01-23,S,M,jaime27@adventure-works.com,Partial College,Management,6790 Edward Avenue,NULL,1 (11) 500 555-0139,2011-08-14
26457,AW00025822,NULL,Julio,M,Navarro,1984-01-21,M,M,julio10@adventure-works.com,Partial College,Management,5551 Silverado Dr.,NULL,1 (11) 500 555-0120,2011-08-19
26456,AW00025821,NULL,Krystal,NULL,Gao,1979-01-13,S,F,krystal15@adventure-works.com,Partial College,Management,4413 Harvard Drive,NULL,1 (11) 500 555-0196,2011-08-25
26455,AW00025820,NULL,Adam,H,Evans,1984-11-21,M,M,adam30@adventure-works.com,Bachelors,Professional,5796 Lightwood Dr.,NULL,1 (11) 500 555-0125,2013-02-11
26454,AW00025819,NULL,Carlos,NULL,Morgan,1979-02-15,M,M,carlos15@adventure-works.com,Bachelors,Professional,3080 Soto St.,NULL,1 (11) 500 555-0135,2011-08-20
26453,AW00025818,NULL,Aaron,NULL,Hill,1980-05-07,S,M,aaron46@adventure-works.com,Bachelors,Professional,6271 Clyde Street,NULL,1 (11) 500 555-0183,2013-04-23
26452,AW00025817,NULL,Isaac,A,Phillips,1979-05-05,M,M,isaac28@adventure-works.com,Bachelors,Professional,5065 Maywood Lane,NULL,1 (11) 500 555-0114,2014-01-26
26451,AW00025816,NULL,Teresa,E,Navarro,1981-02-06,M,F,teresa10@adventure-works.com,Bachelors,Professional,9720 Dalis Dr.,NULL,1 (11) 500 555-0116,2013-07-30
26450,AW00025815,NULL,Jacquelyn,NULL,Romero,1986-03-21,M,F,jacquelyn9@adventure-works.com,Bachelors,Professional,3397 Farm Bureau Road,NULL,1 (11) 500 555-0171,2013-02-14
26449,AW00025814,NULL,Krystal,A,Zeng,1981-04-11,S,F,krystal22@adventure-works.com,Bachelors,Professional,15 Aspen Drive,NULL,1 (11) 500 555-0127,2013-09-01
26448,AW00025813,NULL,Isaac,NULL,Hernandez,1981-06-07,S,M,isaac42@adventure-works.com,Bachelors,Professional,5696 McFaul Drive,NULL,1 (11) 500 555-0119,2013-03-25
26447,AW00025812,NULL,Donna,NULL,Lal,1981-09-12,S,F,donna8@adventure-works.com,Bachelors,Professional,134 Peachwillow Street,NULL,1 (11) 500 555-0110,2013-11-30
26446,AW00025811,NULL,Miguel,NULL,Wright,1982-01-23,S,M,miguel28@adventure-works.com,Bachelors,Professional,3070 Sahara Drive,NULL,1 (11) 500 555-0159,2013-01-29
26445,AW00025810,NULL,Jimmy,NULL,Sanz,1986-03-10,S,M,jimmy24@adventure-works.com,Bachelors,Professional,8060 Roslyn Drive,NULL,1 (11) 500 555-0163,2013-06-12
26444,AW00025809,NULL,Nicholas,A,Williams,1981-05-25,M,M,nicholas4@adventure-works.com,Bachelors,Professional,4949 Dutch Slough Rd,NULL,1 (11) 500 555-0191,2013-08-27
26443,AW00025808,NULL,Janet,A,Carlson,1952-10-29,S,F,janet24@adventure-works.com,Partial High School,Skilled Manual,"6963, rue Lauriston",NULL,1 (11) 500 555-0115,2013-09-19
26442,AW00025807,NULL,Kaitlin,J,Lopez,1953-05-09,M,F,kaitlin15@adventure-works.com,Partial High School,Skilled Manual,"5, route de Marseille",NULL,1 (11) 500 555-0165,2013-12-29
26441,AW00025806,NULL,Dwayne,L,Dominguez,1959-05-03,S,M,dwayne12@adventure-works.com,Partial High School,Skilled Manual,"6614, rue Surcouf",NULL,1 (11) 500 555-0142,2013-08-31
26440,AW00025805,NULL,Melody,NULL,Gomez,1954-10-29,M,F,melody1@adventure-works.com,Partial College,Management,4208 Seal Way,NULL,1 (11) 500 555-0112,2013-11-25
26439,AW00025804,NULL,Nelson,F,Torres,1960-04-04,M,M,nelson10@adventure-works.com,Partial College,Management,6927 Ricardo Drive,NULL,1 (11) 500 555-0146,2013-03-05
26438,AW00025803,NULL,Gregory,NULL,Xu,1954-11-06,M,M,gregory9@adventure-works.com,High School,Management,Am Grossen Dern 82,NULL,1 (11) 500 555-0160,2013-02-11
26437,AW00025802,NULL,Clayton,NULL,He,1960-11-10,S,M,clayton17@adventure-works.com,Partial College,Management,Karl Liebknecht str 299,NULL,1 (11) 500 555-0117,2014-01-26
26436,AW00025801,NULL,Colin,A,Raji,1955-10-30,M,M,colin44@adventure-works.com,Partial College,Management,5118 Colorado Dr,NULL,1 (11) 500 555-0120,2013-01-31
26435,AW00025800,NULL,Sheena,NULL,Nath,1955-11-16,S,F,sheena17@adventure-works.com,High School,Management,6872 Jimno Ave.,NULL,1 (11) 500 555-0117,2013-05-13
26434,AW00025799,NULL,Arianna,A,James,1956-09-14,S,F,arianna29@adventure-works.com,High School,Professional,4021 Raymond Dr,NULL,1 (11) 500 555-0176,2013-01-30
26433,AW00025798,NULL,Christian,NULL,Coleman,1956-09-20,S,M,christian20@adventure-works.com,High School,Professional,9179 Dos Rios Drive,NULL,1 (11) 500 555-0157,2013-10-12
26432,AW00025797,NULL,Max,L,Torres,1957-05-07,M,M,max12@adventure-works.com,High School,Professional,"5, rue des Vendangeurs",NULL,1 (11) 500 555-0117,2013-10-10
26431,AW00025796,NULL,Kelvin,NULL,Jai,1963-03-09,M,M,kelvin8@adventure-works.com,High School,Professional,9009 W 46th St,NULL,1 (11) 500 555-0139,2013-10-06
26430,AW00025795,NULL,Marie,M,Gomez,1958-01-10,S,F,marie25@adventure-works.com,Partial College,Professional,Welt Platz 4,NULL,1 (11) 500 555-0184,2013-01-08
26429,AW00025794,NULL,Kristin,A,Tang,1963-10-21,S,F,kristin6@adventure-works.com,High School,Professional,Curieweg 991,NULL,1 (11) 500 555-0176,2013-11-03
26428,AW00025793,NULL,Ann,C,Rana,1964-08-13,M,F,ann16@adventure-works.com,Partial College,Professional,Heidestieg Straße 8224,NULL,1 (11) 500 555-0154,2012-12-31
26427,AW00025792,NULL,Alyssa,S,Gonzales,1958-10-05,S,F,alyssa62@adventure-works.com,Bachelors,Management,Zollhof 1,NULL,1 (11) 500 555-0182,2013-12-09
26426,AW00025791,NULL,Seth,L,Foster,1964-05-23,S,M,seth64@adventure-works.com,Bachelors,Management,"268, avenue de l´Europe",NULL,1 (11) 500 555-0159,2013-11-27
26425,AW00025790,NULL,Cameron,M,Patterson,1959-03-10,M,M,cameron5@adventure-works.com,Bachelors,Management,"3716, avenue Reille",NULL,1 (11) 500 555-0198,2014-01-05
26424,AW00025789,NULL,Julia,NULL,Mitchell,1959-02-09,S,F,julia9@adventure-works.com,Partial College,Professional,"2, route de Marseille",NULL,1 (11) 500 555-0192,2013-12-10
26423,AW00025788,NULL,Nichole,NULL,Yuan,1965-10-04,S,F,nichole6@adventure-works.com,Partial College,Professional,Hellweg 4924,NULL,1 (11) 500 555-0119,2013-02-17
26422,AW00025787,NULL,Lee,NULL,Serrano,1970-09-21,M,M,lee15@adventure-works.com,High School,Professional,"55, rue de l'Espace De Schengen",NULL,1 (11) 500 555-0150,2013-07-08
26421,AW00025786,NULL,Cheryl,A,Romero,1958-12-29,M,F,cheryl11@adventure-works.com,Partial College,Professional,"3366, rue de Longchamp",NULL,1 (11) 500 555-0159,2013-12-17
26420,AW00025785,NULL,Jackson,NULL,Edwards,1971-02-08,S,M,jackson31@adventure-works.com,High School,Professional,5790 Amigo Ln.,NULL,1 (11) 500 555-0135,2014-01-12
26419,AW00025784,NULL,Damien,S,Raje,1952-06-01,S,M,damien30@adventure-works.com,Bachelors,Management,4193 E. 28th Street,NULL,1 (11) 500 555-0166,2013-09-04
26418,AW00025783,NULL,Omar,D,Sun,1952-03-14,S,M,omar12@adventure-works.com,Partial College,Professional,4645 Rossmor Parkway,NULL,1 (11) 500 555-0114,2013-02-27
26417,AW00025782,NULL,Marshall,NULL,Gao,1957-06-30,M,M,marshall14@adventure-works.com,Partial College,Professional,6769 Seabourne Ct.,NULL,1 (11) 500 555-0174,2013-05-28
26416,AW00025781,NULL,Alejandro,NULL,Xie,1949-08-18,S,M,alejandro29@adventure-works.com,Bachelors,Management,1374 Boatwright Dr.,NULL,1 (11) 500 555-0137,2013-07-26
26415,AW00025780,NULL,Dana,M,Gill,1949-12-03,S,F,dana6@adventure-works.com,Partial College,Professional,Roßstr 9928,NULL,1 (11) 500 555-0147,2013-01-22
26414,AW00025779,NULL,Marshall,K,Cai,1955-05-13,M,M,marshall19@adventure-works.com,Partial College,Professional,Heidestieg Straße 2664,NULL,1 (11) 500 555-0197,2013-01-03
26413,AW00025778,NULL,Larry,S,Gomez,1971-09-30,M,M,larry2@adventure-works.com,Partial College,Professional,325 Woodbury Place,NULL,1 (11) 500 555-0147,2013-10-28
26412,AW00025777,NULL,Stephanie,J,Butler,1971-09-03,M,F,stephanie41@adventure-works.com,High School,Professional,"22, rue Philibert-Delorme",NULL,1 (11) 500 555-0188,2013-12-05
26411,AW00025776,NULL,Damien,NULL,Zhou,1972-11-10,M,M,damien6@adventure-works.com,High School,Professional,7765 N. Canyon Rd.,NULL,1 (11) 500 555-0133,2013-10-17
26410,AW00025775,NULL,Marie,A,Chandra,1961-11-19,M,F,marie6@adventure-works.com,Partial College,Professional,9297 Kenston Dr.,NULL,1 (11) 500 555-0139,2013-09-24
26409,AW00025774,NULL,Corey,NULL,Pal,1972-08-29,M,M,corey10@adventure-works.com,Partial College,Professional,4393 Chianti Pl.,NULL,1 (11) 500 555-0170,2013-09-04
26408,AW00025773,NULL,Jack,K,Simmons,1967-05-21,S,M,jack15@adventure-works.com,High School,Professional,Bundesallee 7432,NULL,1 (11) 500 555-0142,2013-08-22
26407,AW00025772,NULL,Harold,S,Kapoor,1962-05-05,S,M,harold19@adventure-works.com,High School,Professional,Bundesallee 7576,NULL,1 (11) 500 555-0196,2013-08-05
26406,AW00025771,NULL,Gabriella,NULL,Rivera,1961-10-06,S,F,gabriella15@adventure-works.com,High School,Professional,Bundesallee 4442,NULL,1 (11) 500 555-0153,2013-10-13
26405,AW00025770,NULL,Reginald,D,Blanco,1967-09-20,M,M,reginald1@adventure-works.com,High School,Professional,8131 Mission Drive,NULL,1 (11) 500 555-0138,2013-12-24
26404,AW00025769,NULL,Gerald,A,Rubio,1962-12-25,S,M,gerald28@adventure-works.com,Partial College,Professional,Essener Straße 8100,NULL,1 (11) 500 555-0167,2013-01-22
26403,AW00025768,NULL,Tyrone,B,Ruiz,1967-12-30,M,M,tyrone1@adventure-works.com,High School,Professional,Conesweg 780,NULL,1 (11) 500 555-0164,2013-04-18
26402,AW00025767,NULL,Bailey,L,Hill,1979-10-19,S,F,bailey32@adventure-works.com,Bachelors,Management,1940 C Mt. Hood Circle,NULL,991-555-0186,2013-06-18
26401,AW00025766,NULL,Allison,NULL,Kelly,1973-09-06,M,F,allison1@adventure-works.com,Bachelors,Management,4481 Ranch Road,NULL,443-555-0131,2013-11-19
26400,AW00025765,NULL,Natalie,NULL,Watson,1974-05-16,S,F,natalie21@adventure-works.com,Bachelors,Management,1318 Nottingham Pl.,NULL,458-555-0116,2013-06-07
26399,AW00025764,NULL,Alexandria,NULL,Price,1973-09-14,S,F,alexandria0@adventure-works.com,Partial College,Skilled Manual,3061 6010th Avenue,NULL,528-555-0160,2013-06-14
26398,AW00025763,NULL,Hannah,NULL,Johnson,1974-05-03,M,F,hannah2@adventure-works.com,Partial College,Skilled Manual,2672 Black Walnut,NULL,283-555-0135,2014-01-19
26397,AW00025762,NULL,Stefanie,NULL,Fernandez,1973-08-11,M,F,stefanie13@adventure-works.com,Bachelors,Clerical,Kapellstr 4967,NULL,1 (11) 500 555-0130,2013-09-04
26396,AW00025761,Mr.,Shish,NULL,Shridhar,1973-12-11,S,F,shish0@adventure-works.com,Bachelors,Clerical,886 Panoramic Drive,NULL,715-555-0100,2013-04-02
26395,AW00025760,NULL,Natalie,A,Alexander,1974-06-04,M,F,natalie41@adventure-works.com,Bachelors,Clerical,6928 N. 8th Street,NULL,1 (11) 500 555-0183,2013-04-03
26394,AW00025759,NULL,Savannah,P,Kelly,1979-02-09,S,F,savannah1@adventure-works.com,Partial College,Manual,"370, rue des Rosiers",NULL,1 (11) 500 555-0186,2013-02-22
26393,AW00025758,NULL,Leslie,NULL,Gutierrez,1984-10-01,M,F,leslie12@adventure-works.com,Partial College,Manual,Klara Straße 84,NULL,1 (11) 500 555-0138,2013-07-11
26392,AW00025757,NULL,Jeffery,D,Wu,1974-01-08,S,M,jeffery7@adventure-works.com,Partial College,Manual,3355 Carpetta Circle,NULL,1 (11) 500 555-0164,2013-04-06
26391,AW00025756,NULL,Cassandra,L,Malhotra,1979-08-09,M,F,cassandra5@adventure-works.com,Partial College,Manual,Waldstr 193,NULL,1 (11) 500 555-0113,2013-07-21
26390,AW00025755,NULL,Jeffery,NULL,Huang,1979-04-21,M,M,jeffery6@adventure-works.com,High School,Manual,6647 McDandy St.,NULL,1 (11) 500 555-0122,2013-08-29
26389,AW00025754,NULL,Calvin,A,Sharma,1962-11-17,S,M,calvin9@adventure-works.com,High School,Manual,Lieblingsweg 500,NULL,1 (11) 500 555-0130,2013-09-07
26388,AW00025753,NULL,Nichole,P,Lal,1957-02-10,S,F,nichole8@adventure-works.com,High School,Manual,6196 Nottingham Place,NULL,1 (11) 500 555-0193,2013-11-10
26387,AW00025752,NULL,Christy,M,McDonald,1958-04-24,S,F,christy7@adventure-works.com,Partial College,Manual,"3, avenue des Champs-Elysées",NULL,1 (11) 500 555-0176,2013-02-04
26386,AW00025751,NULL,Gina,NULL,Alvarez,1980-01-31,M,F,gina5@adventure-works.com,Graduate Degree,Skilled Manual,Parise Straße 2552,NULL,1 (11) 500 555-0119,2013-10-10
26385,AW00025750,NULL,Francis,J,Blanco,1974-08-30,S,M,francis13@adventure-works.com,Graduate Degree,Clerical,6969 Lancaster,NULL,1 (11) 500 555-0130,2013-05-25
26384,AW00025749,NULL,Ashlee,R,Moyer,1986-01-30,M,F,ashlee2@adventure-works.com,Bachelors,Clerical,"1510, rue des Berges",NULL,1 (11) 500 555-0153,2013-01-31
26383,AW00025748,NULL,Kayla,J,Butler,1975-02-08,S,F,kayla38@adventure-works.com,Bachelors,Clerical,328 Birchbark Pl.,NULL,1 (11) 500 555-0112,2013-03-12
26382,AW00025747,NULL,Marshall,K,Xu,1975-01-18,S,M,marshall11@adventure-works.com,Partial College,Manual,2760 Vista Way,NULL,1 (11) 500 555-0157,2013-03-14
26381,AW00025746,NULL,Lindsay,E,Simpson,1980-04-22,S,F,lindsay2@adventure-works.com,Partial College,Manual,4817 Gibrix Drive,NULL,1 (11) 500 555-0141,2013-03-25
26380,AW00025745,NULL,Mayra,NULL,Arun,1974-12-08,S,F,mayra6@adventure-works.com,Partial College,Manual,Kampstr 590,NULL,1 (11) 500 555-0179,2013-07-28
26379,AW00025744,NULL,Gabriel,NULL,Griffin,1975-11-17,M,M,gabriel18@adventure-works.com,Bachelors,Clerical,Im Himmelsweg 27,NULL,1 (11) 500 555-0177,2013-07-27
26378,AW00025743,NULL,Alvin,K,Liu,1981-10-08,M,M,alvin5@adventure-works.com,Bachelors,Clerical,4775 Imperial Dr.,NULL,1 (11) 500 555-0111,2013-02-12
26377,AW00025742,NULL,Tamara,NULL,He,1974-08-11,S,F,tamara8@adventure-works.com,High School,Manual,Zollhof 4822,NULL,1 (11) 500 555-0135,2013-07-29
26376,AW00025741,NULL,Tabitha,NULL,Sai,1975-10-24,M,F,tabitha4@adventure-works.com,Bachelors,Clerical,9903 Mt. Washington Way,NULL,1 (11) 500 555-0114,2013-03-04
26375,AW00025740,NULL,Kellie,NULL,Munoz,1975-09-19,M,F,kellie6@adventure-works.com,High School,Manual,"3433, avenue Foch",NULL,1 (11) 500 555-0178,2013-06-15
26374,AW00025739,NULL,Cory,NULL,Rodriguez,1963-12-18,S,M,cory16@adventure-works.com,Bachelors,Clerical,5004 Santa Rita Dr,NULL,1 (11) 500 555-0132,2013-03-19
26373,AW00025738,NULL,Jacquelyn,L,Ruiz,1965-01-12,M,F,jacquelyn2@adventure-works.com,Bachelors,Clerical,Am Gallberg 48,NULL,1 (11) 500 555-0141,2013-06-24
26372,AW00025737,NULL,Marshall,NULL,Liu,1982-03-13,M,M,marshall3@adventure-works.com,Graduate Degree,Clerical,Am Gallberg 404,NULL,1 (11) 500 555-0110,2013-09-10
26371,AW00025736,NULL,Darrell,J,Stone,1976-09-01,M,M,darrell11@adventure-works.com,Bachelors,Clerical,Holzstr 6444,NULL,1 (11) 500 555-0110,2013-06-04
26370,AW00025735,NULL,Suzanne,NULL,Wu,1966-04-03,S,F,suzanne8@adventure-works.com,Graduate Degree,Clerical,Auf den Kuhlen Straße 3619,NULL,1 (11) 500 555-0169,2013-06-02
26369,AW00025734,NULL,Alvin,V,Zheng,1975-03-09,S,M,alvin18@adventure-works.com,Graduate Degree,Clerical,Galeriestr 6813,NULL,1 (11) 500 555-0115,2013-06-23
26368,AW00025733,NULL,Joanna,B,Blanco,1976-05-13,S,F,joanna14@adventure-works.com,High School,Manual,"2, rue de la Centenaire",NULL,1 (11) 500 555-0183,2013-07-31
26367,AW00025732,NULL,Joanna,L,Sanz,1971-09-07,M,F,joanna19@adventure-works.com,Partial College,Manual,3197 Thornhill Place,NULL,1 (11) 500 555-0171,2013-03-07
26366,AW00025731,NULL,Colleen,A,Tang,1965-10-31,S,F,colleen28@adventure-works.com,Partial College,Manual,3350 Northridge Road,NULL,1 (11) 500 555-0165,2013-03-25
